Datum,BundeslandID,Bevölkerung,Name,Auslieferungen,AuslieferungenPro100,Bestellungen,BestellungenPro100
2021-11-11T23:59:59+01:00,0,,Bundesbeschaffung,2388824,,2390833,
2021-11-10T23:59:59+01:00,0,,Bundesbeschaffung,2387713,,2390389,
2021-11-09T23:59:59+01:00,0,,Bundesbeschaffung,2336915,,2338653,
2021-11-08T23:59:59+01:00,0,,Bundesbeschaffung,2336747,,2338614,
2021-11-07T23:59:59+01:00,0,,Bundesbeschaffung,2335505,,2337797,
2021-11-06T23:59:59+01:00,0,,Bundesbeschaffung,2335505,,2337797,
2021-11-05T23:59:59+01:00,0,,Bundesbeschaffung,2335505,,2337419,
2021-11-04T23:59:59+01:00,0,,Bundesbeschaffung,2335505,,2337401,
2021-11-03T23:59:59+01:00,0,,Bundesbeschaffung,2335475,,2336573,
2021-11-02T23:59:59+01:00,0,,Bundesbeschaffung,2335475,,2336435,
2021-11-01T23:59:59+01:00,0,,Bundesbeschaffung,2335313,,2336315,
2021-10-31T23:59:59+01:00,0,,Bundesbeschaffung,2335313,,2336315,
2021-10-30T23:59:59+02:00,0,,Bundesbeschaffung,2335313,,2336315,
2021-10-29T23:59:59+02:00,0,,Bundesbeschaffung,2335313,,2336315,
2021-10-28T23:59:59+02:00,0,,Bundesbeschaffung,2335313,,2336315,
2021-10-27T23:59:59+02:00,0,,Bundesbeschaffung,2335101,,2336285,
2021-10-26T23:59:59+02:00,0,,Bundesbeschaffung,2335101,,2336255,
2021-10-25T23:59:59+02:00,0,,Bundesbeschaffung,2335101,,2336255,
2021-10-24T23:59:59+02:00,0,,Bundesbeschaffung,2334966,,2336255,
2021-10-23T23:59:59+02:00,0,,Bundesbeschaffung,2334966,,2336255,
2021-10-22T23:59:59+02:00,0,,Bundesbeschaffung,2334966,,2336255,
2021-10-21T23:59:59+02:00,0,,Bundesbeschaffung,2334848,,2335373,
2021-10-20T23:59:59+02:00,0,,Bundesbeschaffung,2334824,,2335373,
2021-10-19T23:59:59+02:00,0,,Bundesbeschaffung,2334788,,2335688,
2021-10-18T23:59:59+02:00,0,,Bundesbeschaffung,2334704,,2334910,
2021-10-17T23:59:59+02:00,0,,Bundesbeschaffung,2334659,,2334758,
2021-10-16T23:59:59+02:00,0,,Bundesbeschaffung,2334659,,2334674,
2021-10-15T23:59:59+02:00,0,,Bundesbeschaffung,2334659,,2334674,
2021-10-14T23:59:59+02:00,0,,Bundesbeschaffung,2334659,,2334659,
2021-10-13T23:59:59+02:00,0,,Bundesbeschaffung,2334659,,2334659,
2021-10-12T23:59:59+02:00,0,,Bundesbeschaffung,2334659,,2334659,
2021-10-11T23:59:59+02:00,0,,Bundesbeschaffung,2334539,,2334659,
2021-10-10T23:59:59+02:00,0,,Bundesbeschaffung,2333819,,2334641,
2021-10-09T23:59:59+02:00,0,,Bundesbeschaffung,2333819,,2334641,
2021-10-08T23:59:59+02:00,0,,Bundesbeschaffung,2333819,,2334641,
2021-10-07T23:59:59+02:00,0,,Bundesbeschaffung,2333699,,2334539,
